gradient_set,stratum,n,shift,exact_pooling_subgroup,entity,rms_change_q10,rms_change_median,rms_change_q90,rms_over_residual_std_q10,rms_over_residual_std_median,rms_over_residual_std_q90
varied,stable_near_floor,240,32,True,ensemble_spread,3.312485421314681e-08,3.312485421314681e-08,3.312485421314681e-08,,,
varied,stable_near_floor,240,33,False,member_distribution,0.04709149505560522,0.06125813613445148,0.0805016907680802,0.2791827261823483,0.3722710299227205,0.5083177867187867
varied,stable_near_floor,240,33,False,ensemble_mean,0.005670908068213579,0.005670908068213579,0.005670908068213579,0.038171113568770926,0.038171113568770926,0.038171113568770926
varied,stable_near_floor,240,33,False,ensemble_spread,0.006550085395101764,0.006550085395101764,0.006550085395101764,,,
varied,stable_near_floor,240,34,False,member_distribution,0.06063762100747691,0.08122771418887388,0.10689599556406908,0.36042261032561296,0.49355034902232836,0.6092929806284387
varied,stable_near_floor,240,34,False,ensemble_mean,0.008664771273144259,0.008664771273144259,0.008664771273144259,0.05832292894474705,0.05832292894474705,0.05832292894474705
varied,stable_near_floor,240,34,False,ensemble_spread,0.010297171943907274,0.010297171943907274,0.010297171943907274,,,
varied,stable_near_floor,240,35,False,member_distribution,0.07109399797268982,0.08714998382484729,0.11278818412259811,0.4370814154397464,0.538432559300281,0.6853630445668565
varied,stable_near_floor,240,35,False,ensemble_mean,0.00902251838820074,0.00902251838820074,0.00902251838820074,0.06073093937155385,0.06073093937155385,0.06073093937155385
varied,stable_near_floor,240,35,False,ensemble_spread,0.010421397615959454,0.010421397615959454,0.010421397615959454,,,
varied,stable_near_floor,240,36,False,member_distribution,0.06707128571710771,0.08803079208683552,0.1070202471076041,0.4117588684745611,0.5248068777667901,0.6575844038614855
varied,stable_near_floor,240,36,False,ensemble_mean,0.008983860205158048,0.008983860205158048,0.008983860205158048,0.060470729564317496,0.060470729564317496,0.060470729564317496
varied,stable_near_floor,240,36,False,ensemble_spread,0.010375351467717148,0.010375351467717148,0.010375351467717148,,,
varied,stable_near_floor,240,37,False,member_distribution,0.07713371480021347,0.09594139266730556,0.12019906587769359,0.4554198332661807,0.5804462120916245,0.7556441925758746
varied,stable_near_floor,240,37,False,ensemble_mean,0.010374829566869881,0.010374829566869881,0.010374829566869881,0.06983340108674774,0.06983340108674774,0.06983340108674774
varied,stable_near_floor,240,37,False,ensemble_spread,0.01055109304589805,0.01055109304589805,0.01055109304589805,,,
varied,stable_near_floor,240,38,False,member_distribution,0.0763053302741735,0.0993020240080606,0.12354623364601978,0.47124530535929915,0.5989823045626723,0.7603135505362377
varied,stable_near_floor,240,38,False,ensemble_mean,0.010124280431419615,0.010124280431419615,0.010124280431419615,0.06814694463413198,0.06814694463413198,0.06814694463413198
varied,stable_near_floor,240,38,False,ensemble_spread,0.010956959313310132,0.010956959313310132,0.010956959313310132,,,
varied,stable_near_floor,240,39,False,member_distribution,0.07133821313704065,0.09153346486267801,0.11809946759151776,0.43202127244668886,0.5492957858183558,0.6889290711007892
varied,stable_near_floor,240,39,False,ensemble_mean,0.009660673231895884,0.009660673231895884,0.009660673231895884,0.06502638565989795,0.06502638565989795,0.06502638565989795
varied,stable_near_floor,240,39,False,ensemble_spread,0.01024741488119491,0.01024741488119491,0.01024741488119491,,,
varied,stable_near_floor,240,40,False,member_distribution,0.057672066952403345,0.07407029646395713,0.09566714896629559,0.34972378541412885,0.43784040151838466,0.600698814940533
varied,stable_near_floor,240,40,False,ensemble_mean,0.00822669175269408,0.00822669175269408,0.00822669175269408,0.05537419781983496,0.05537419781983496,0.05537419781983496
varied,stable_near_floor,240,40,False,ensemble_spread,0.008632307974462365,0.008632307974462365,0.008632307974462365,,,
varied,stable_near_floor,240,41,False,member_distribution,0.07131468834524539,0.09112648283408509,0.1097906138545169,0.4301042386855411,0.5484940742289548,0.6715146243851078
varied,stable_near_floor,240,41,False,ensemble_mean,0.009187060718921175,0.009187060718921175,0.009187060718921175,0.06183848051262872,0.06183848051262872,0.06183848051262872
varied,stable_near_floor,240,41,False,ensemble_spread,0.009652310235198688,0.009652310235198688,0.009652310235198688,,,
varied,stable_near_floor,240,42,False,member_distribution,0.07608445687601303,0.0995918131358188,0.12186541741630383,0.4610771505356101,0.6129985124916113,0.7583490868269673
varied,stable_near_floor,240,42,False,ensemble_mean,0.009819802427268931,0.009819802427268931,0.009819802427268931,0.06609749076610454,0.06609749076610454,0.06609749076610454
varied,stable_near_floor,240,42,False,ensemble_spread,0.009266203762408576,0.009266203762408576,0.009266203762408576,,,
varied,stable_near_floor,240,43,False,member_distribution,0.07869088550634758,0.09928120570738405,0.12571825922978233,0.47349945605354404,0.6054597345902807,0.8009351660736613
varied,stable_near_floor,240,43,False,ensemble_mean,0.011676569435839002,0.011676569435839002,0.011676569435839002,0.07859546525314323,0.07859546525314323,0.07859546525314323
varied,stable_near_floor,240,43,False,ensemble_spread,0.009632834907373653,0.009632834907373653,0.009632834907373653,,,
varied,stable_near_floor,240,44,False,member_distribution,0.07319315456060112,0.09325125552020419,0.12037263328350135,0.4432241927148574,0.5576305561247537,0.7550451921034378
varied,stable_near_floor,240,44,False,ensemble_mean,0.009596893241504485,0.009596893241504485,0.009596893241504485,0.0645970799424783,0.0645970799424783,0.0645970799424783
varied,stable_near_floor,240,44,False,ensemble_spread,0.009508154826428973,0.009508154826428973,0.009508154826428973,,,
varied,stable_near_floor,240,45,False,member_distribution,0.07683251340791489,0.09584687345911216,0.12212971163732658,0.4646485449022706,0.5848613518355558,0.7437818458771417
varied,stable_near_floor,240,45,False,ensemble_mean,0.010586737964276866,0.010586737964276866,0.010586737964276866,0.07125976515512988,0.07125976515512988,0.07125976515512988
varied,stable_near_floor,240,45,False,ensemble_spread,0.01016328550241346,0.01016328550241346,0.01016328550241346,,,
varied,stable_near_floor,240,46,False,member_distribution,0.06850407161989691,0.0910514537359133,0.1126803643110835,0.4132529122999821,0.5458834083303716,0.7072011565530882
varied,stable_near_floor,240,46,False,ensemble_mean,0.008401909732005624,0.008401909732005624,0.008401909732005624,0.05655359718712154,0.05655359718712154,0.05655359718712154
varied,stable_near_floor,240,46,False,ensemble_spread,0.010373581423732093,0.010373581423732093,0.010373581423732093,,,
varied,stable_near_floor,240,47,False,member_distribution,0.05296823727156535,0.07400108617061571,0.09729900240838885,0.3193418364623175,0.4462486119183401,0.5769500372003603
varied,stable_near_floor,240,47,False,ensemble_mean,0.006933238122250285,0.006933238122250285,0.006933238122250285,0.04666790866301527,0.04666790866301527,0.04666790866301527
varied,stable_near_floor,240,47,False,ensemble_spread,0.006784943512763969,0.006784943512763969,0.006784943512763969,,,
varied,stable_near_floor,240,48,False,member_distribution,0.025762050049742316,0.04250042562793528,0.05962668143348699,0.16044662258480555,0.2520022702163753,0.36831396791405907
varied,stable_near_floor,240,48,False,ensemble_mean,0.004801739362752054,0.004801739362752054,0.004801739362752054,0.03232070355197713,0.03232070355197713,0.03232070355197713
varied,stable_near_floor,240,48,False,ensemble_spread,0.00554250153593916,0.00554250153593916,0.00554250153593916,,,
varied,stable_near_floor,240,49,False,member_distribution,0.057411184968587645,0.07379129866138606,0.09443821608107256,0.3298256225232909,0.4538030816703945,0.5873980149805608
varied,stable_near_floor,240,49,False,ensemble_mean,0.007304059442111255,0.007304059442111255,0.007304059442111255,0.0491639220957623,0.0491639220957623,0.0491639220957623
varied,stable_near_floor,240,49,False,ensemble_spread,0.00740303383898932,0.00740303383898932,0.00740303383898932,,,
varied,stable_near_floor,240,50,False,member_distribution,0.06678444619572006,0.08920584159466119,0.11232944197034003,0.4057361966625286,0.5374813327835076,0.6760712274849753
varied,stable_near_floor,240,50,False,ensemble_mean,0.009094963540396258,0.009094963540396258,0.009094963540396258,0.06121857064659815,0.06121857064659815,0.06121857064659815
varied,stable_near_floor,240,50,False,ensemble_spread,0.009591005419217875,0.009591005419217875,0.009591005419217875,,,
varied,stable_near_floor,240,51,False,member_distribution,0.07445299033031359,0.0944028142636493,0.11996975377546586,0.46207369414779625,0.5740211191202148,0.7439321998817933
varied,stable_near_floor,240,51,False,ensemble_mean,0.008972062834018829,0.008972062834018829,0.008972062834018829,0.060391320977870436,0.060391320977870436,0.060391320977870436
varied,stable_near_floor,240,51,False,ensemble_spread,0.009108384153604312,0.009108384153604312,0.009108384153604312,,,
varied,stable_near_floor,240,52,False,member_distribution,0.07003851282372592,0.09002917274362357,0.11465369604806293,0.438849674155465,0.5444894522856855,0.7159656177872221
varied,stable_near_floor,240,52,False,ensemble_mean,0.00976566212128529,0.00976566212128529,0.00976566212128529,0.06573307015771322,0.06573307015771322,0.06573307015771322
varied,stable_near_floor,240,52,False,ensemble_spread,0.00974353493335823,0.00974353493335823,0.00974353493335823,,,
varied,stable_near_floor,240,53,False,member_distribution,0.07731247446114084,0.09951791431428296,0.12731909109624923,0.4627646748074158,0.5916275076909092,0.7620957495676156
varied,stable_near_floor,240,53,False,ensemble_mean,0.011219512178178025,0.011219512178178025,0.011219512178178025,0.07551899420481181,0.07551899420481181,0.07551899420481181
varied,stable_near_floor,240,53,False,ensemble_spread,0.009950595650019598,0.009950595650019598,0.009950595650019598,,,
varied,stable_near_floor,240,54,False,member_distribution,0.07739684364729804,0.09945046098211643,0.1286688995782985,0.4779051897981911,0.5941248061123374,0.7707603874905786
varied,stable_near_floor,240,54,False,ensemble_mean,0.010932502726416653,0.010932502726416653,0.010932502726416653,0.07358712187559856,0.07358712187559856,0.07358712187559856
varied,stable_near_floor,240,54,False,ensemble_spread,0.010240293063234047,0.010240293063234047,0.010240293063234047,,,
varied,stable_near_floor,240,55,False,member_distribution,0.0680786428686817,0.0890023577485235,0.11387088251633874,0.4035512624882216,0.5378829311505199,0.7125953087401742
varied,stable_near_floor,240,55,False,ensemble_mean,0.010151098286566036,0.010151098286566036,0.010151098286566036,0.06832745671123701,0.06832745671123701,0.06832745671123701
varied,stable_near_floor,240,55,False,ensemble_spread,0.010233265607937156,0.010233265607937156,0.010233265607937156,,,
varied,stable_near_floor,240,56,False,member_distribution,0.05599026042680813,0.07154285752757389,0.09343888986031275,0.341844728424721,0.4252357683337733,0.6009312739586057
varied,stable_near_floor,240,56,False,ensemble_mean,0.008708909244234102,0.008708909244234102,0.008708909244234102,0.05862002342889309,0.05862002342889309,0.05862002342889309
varied,stable_near_floor,240,56,False,ensemble_spread,0.008265562950223532,0.008265562950223532,0.008265562950223532,,,
varied,stable_near_floor,240,57,False,member_distribution,0.07124133095570419,0.08791962118993599,0.1121307150404017,0.42197067369155133,0.5242600718970098,0.6919103494662672
varied,stable_near_floor,240,57,False,ensemble_mean,0.009338958602898262,0.009338958602898262,0.009338958602898262,0.06286091136680617,0.06286091136680617,0.06286091136680617
varied,stable_near_floor,240,57,False,ensemble_spread,0.009534185673276636,0.009534185673276636,0.009534185673276636,,,
varied,stable_near_floor,240,58,False,member_distribution,0.07372779173234882,0.09803597731757771,0.11953979543530943,0.4405842011268527,0.5891810600860803,0.7419676574218844
varied,stable_near_floor,240,58,False,ensemble_mean,0.009424831050734092,0.009424831050734092,0.009424831050734092,0.06343892231661202,0.06343892231661202,0.06343892231661202
varied,stable_near_floor,240,58,False,ensemble_spread,0.009174190152881699,0.009174190152881699,0.009174190152881699,,,
varied,stable_near_floor,240,59,False,member_distribution,0.07612620141698831,0.09640514936025697,0.12564633779703793,0.4572678315584935,0.5734185370196936,0.7691879354874515
varied,stable_near_floor,240,59,False,ensemble_mean,0.010027174229461915,0.010027174229461915,0.010027174229461915,0.06749331882701728,0.06749331882701728,0.06749331882701728
varied,stable_near_floor,240,59,False,ensemble_spread,0.007932129217387571,0.007932129217387571,0.007932129217387571,,,
varied,stable_near_floor,240,60,False,member_distribution,0.06926831963039812,0.0891752472227478,0.11330415711243445,0.4340930772800396,0.5386945511689583,0.7106022554198343
varied,stable_near_floor,240,60,False,ensemble_mean,0.00915533707160294,0.00915533707160294,0.00915533707160294,0.06162494734826878,0.06162494734826878,0.06162494734826878
varied,stable_near_floor,240,60,False,ensemble_spread,0.009250143522507803,0.009250143522507803,0.009250143522507803,,,
varied,stable_near_floor,240,61,False,member_distribution,0.07405589797573495,0.08799884641187064,0.1125730305962108,0.4478953387110832,0.5441663080682625,0.6765520708867122
varied,stable_near_floor,240,61,False,ensemble_mean,0.00916487912667041,0.00916487912667041,0.00916487912667041,0.06168917531022454,0.06168917531022454,0.06168917531022454
varied,stable_near_floor,240,61,False,ensemble_spread,0.009765013092763824,0.009765013092763824,0.009765013092763824,,,
varied,stable_near_floor,240,62,False,member_distribution,0.062202083226514146,0.08166089745636124,0.10415642193160732,0.3709699728558036,0.49208207350752486,0.633053533489022
varied,stable_near_floor,240,62,False,ensemble_mean,0.007965356227183291,0.007965356227183291,0.007965356227183291,0.05361513773565885,0.05361513773565885,0.05361513773565885
varied,stable_near_floor,240,62,False,ensemble_spread,0.009508600797607559,0.009508600797607559,0.009508600797607559,,,
varied,stable_near_floor,240,63,False,member_distribution,0.04595328678908558,0.06077544087709369,0.08154282288036663,0.27738629991780595,0.36889040942942297,0.49577731997552177
varied,stable_near_floor,240,63,False,ensemble_mean,0.00577431406529434,0.00577431406529434,0.00577431406529434,0.038867143553877895,0.038867143553877895,0.038867143553877895
varied,stable_near_floor,240,63,False,ensemble_spread,0.0061809437826713,0.0061809437826713,0.0061809437826713,,,
varied,stable_near_floor,240,64,True,member_distribution,2.4889258364359744e-07,3.618879224467367e-07,4.79756214501756e-07,1.4776160877265909e-06,2.252304285209012e-06,2.8541505800534376e-06
varied,stable_near_floor,240,64,True,ensemble_mean,1.7235810573471055e-07,1.7235810573471055e-07,1.7235810573471055e-07,1.1601494415638408e-06,1.1601494415638408e-06,1.1601494415638408e-06
varied,stable_near_floor,240,64,True,ensemble_spread,3.6416925781524e-08,3.6416925781524e-08,3.6416925781524e-08,,,
varied,stable_near_floor,240,65,False,member_distribution,0.0470914542029341,0.06125812991093425,0.08050170535458126,0.2791826738545009,0.3722711393866692,0.5083181233556041
varied,stable_near_floor,240,65,False,ensemble_mean,0.0056709203741058005,0.0056709203741058005,0.0056709203741058005,0.03817119640023352,0.03817119640023352,0.03817119640023352
varied,stable_near_floor,240,65,False,ensemble_spread,0.006550088637309518,0.006550088637309518,0.006550088637309518,,,
varied,stable_near_floor,240,66,False,member_distribution,0.060637566826549236,0.0812277273077962,0.10689596349026204,0.36042291636848334,0.49355016814974584,0.6092930549009086
varied,stable_near_floor,240,66,False,ensemble_mean,0.008664779987878365,0.008664779987878365,0.008664779987878365,0.05832298760397786,0.05832298760397786,0.05832298760397786
varied,stable_near_floor,240,66,False,ensemble_spread,0.010297175494810547,0.010297175494810547,0.010297175494810547,,,
varied,stable_near_floor,240,67,False,member_distribution,0.0710940324712729,0.087149965628642,0.11278819616434456,0.4370815304070411,0.5384322367736438,0.685362845308914
varied,stable_near_floor,240,67,False,ensemble_mean,0.00902253297742481,0.00902253297742481,0.00902253297742481,0.06073103757221627,0.06073103757221627,0.06073103757221627
varied,stable_near_floor,240,67,False,ensemble_spread,0.010421397060366936,0.010421397060366936,0.010421397060366936,,,
varied,stable_near_floor,240,68,False,member_distribution,0.06707125510571435,0.08803078272570494,0.107020287100178,0.4117585869596999,0.524806818654174,0.6575846168503174
varied,stable_near_floor,240,68,False,ensemble_mean,0.00898387210430171,0.00898387210430171,0.00898387210430171,0.06047080965793894,0.06047080965793894,0.06047080965793894
varied,stable_near_floor,240,68,False,ensemble_spread,0.010375352981844473,0.010375352981844473,0.010375352981844473,,,
varied,stable_near_floor,240,69,False,member_distribution,0.07713370105284163,0.09594140154529777,0.12019900186419318,0.45541951821653787,0.5804465203129612,0.7556446648048104
varied,stable_near_floor,240,69,False,ensemble_mean,0.010374819808633194,0.010374819808633194,0.010374819808633194,0.06983333540365848,0.06983333540365848,0.06983333540365848
varied,stable_near_floor,240,69,False,ensemble_spread,0.010551096186733453,0.010551096186733453,0.010551096186733453,,,
varied,stable_near_floor,240,70,False,member_distribution,0.07630532698601201,0.09930199623017727,0.12354622618913455,0.47124500288119536,0.5989820738445122,0.7603134684956581
varied,stable_near_floor,240,70,False,ensemble_mean,0.01012428434081122,0.01012428434081122,0.01012428434081122,0.06814697094840638,0.06814697094840638,0.06814697094840638
varied,stable_near_floor,240,70,False,ensemble_spread,0.010956961942671128,0.010956961942671128,0.010956961942671128,,,
varied,stable_near_floor,240,71,False,member_distribution,0.07133824801986356,0.09153345510355909,0.11809943204917873,0.4320213115840193,0.5492963417604424,0.688929309464111
varied,stable_near_floor,240,71,False,ensemble_mean,0.00966066173268246,0.00966066173268246,0.00966066173268246,0.06502630825822324,0.06502630825822324,0.06502630825822324
varied,stable_near_floor,240,71,False,ensemble_spread,0.010247409100643127,0.010247409100643127,0.010247409100643127,,,
varied,stable_near_floor,240,72,False,member_distribution,0.05767202163114309,0.0740703065542415,0.09566717920865135,0.3497237294088656,0.4378406438467601,0.6006988011999965
varied,stable_near_floor,240,72,False,ensemble_mean,0.008226693762941403,0.008226693762941403,0.008226693762941403,0.0553742113508917,0.0553742113508917,0.0553742113508917
varied,stable_near_floor,240,72,False,ensemble_spread,0.008632303994473086,0.008632303994473086,0.008632303994473086,,,
varied,stable_near_floor,240,73,False,member_distribution,0.07131463088540703,0.09112645496063074,0.10979060681476362,0.4301044717837348,0.5484943549488319,0.6715144532900326
varied,stable_near_floor,240,73,False,ensemble_mean,0.009187057860551219,0.009187057860551219,0.009187057860551219,0.061838461272823934,0.061838461272823934,0.061838461272823934
varied,stable_near_floor,240,73,False,ensemble_spread,0.009652315344128326,0.009652315344128326,0.009652315344128326,,,
varied,stable_near_floor,240,74,False,member_distribution,0.07608445583792606,0.0995917590916209,0.12186537408975341,0.46107722509010024,0.6129987484898378,0.7583488705379059
varied,stable_near_floor,240,74,False,ensemble_mean,0.009819807911295823,0.009819807911295823,0.009819807911295823,0.06609752767931328,0.06609752767931328,0.06609752767931328
varied,stable_near_floor,240,74,False,ensemble_spread,0.009266202257326092,0.009266202257326092,0.009266202257326092,,,
varied,stable_near_floor,240,75,False,member_distribution,0.0786909171531819,0.09928115467288881,0.1257183278526194,0.47349945618554895,0.6054595616392664,0.8009351217233245
varied,stable_near_floor,240,75,False,ensemble_mean,0.011676568356382444,0.011676568356382444,0.011676568356382444,0.0785954579872771,0.0785954579872771,0.0785954579872771
varied,stable_near_floor,240,75,False,ensemble_spread,0.009632835342567873,0.009632835342567873,0.009632835342567873,,,
varied,stable_near_floor,240,76,False,member_distribution,0.0731931006971333,0.09325125062740905,0.12037273516082754,0.44322414522289755,0.5576307311961028,0.7550452689569452
varied,stable_near_floor,240,76,False,ensemble_mean,0.009596890297314883,0.009596890297314883,0.009596890297314883,0.06459706012501798,0.06459706012501798,0.06459706012501798
varied,stable_near_floor,240,76,False,ensemble_spread,0.009508150867138342,0.009508150867138342,0.009508150867138342,,,
varied,stable_near_floor,240,77,False,member_distribution,0.07683249105990116,0.09584690454917989,0.12212974153221065,0.4646484538486943,0.5848613759420587,0.7437817747954214
varied,stable_near_floor,240,77,False,ensemble_mean,0.01058675143120997,0.01058675143120997,0.01058675143120997,0.07125985580160603,0.07125985580160603,0.07125985580160603
varied,stable_near_floor,240,77,False,ensemble_spread,0.010163289373546677,0.010163289373546677,0.010163289373546677,,,
varied,stable_near_floor,240,78,False,member_distribution,0.06850407276541201,0.09105145667682162,0.11268024875068744,0.4132531549458529,0.5458832335976684,0.7072013750393576
varied,stable_near_floor,240,78,False,ensemble_mean,0.008401905608915683,0.008401905608915683,0.008401905608915683,0.05655356943443494,0.05655356943443494,0.05655356943443494
varied,stable_near_floor,240,78,False,ensemble_spread,0.010373574505698872,0.010373574505698872,0.010373574505698872,,,
varied,stable_near_floor,240,79,False,member_distribution,0.052968256916005305,0.07400112975564209,0.09729902973181835,0.31934230736442104,0.44624827576850934,0.5769499325020587
varied,stable_near_floor,240,79,False,ensemble_mean,0.006933238962476025,0.006933238962476025,0.006933238962476025,0.046667914318609005,0.046667914318609005,0.046667914318609005
varied,stable_near_floor,240,79,False,ensemble_spread,0.0067849395585376894,0.0067849395585376894,0.0067849395585376894,,,
varied,stable_near_floor,240,80,False,member_distribution,0.02576204996151559,0.04250045503648871,0.059626640938391276,0.16044677984210748,0.2520017359419514,0.3683139502268416
varied,stable_near_floor,240,80,False,ensemble_mean,0.0048017266333334595,0.0048017266333334595,0.0048017266333334595,0.03232061786974123,0.03232061786974123,0.03232061786974123
varied,stable_near_floor,240,80,False,ensemble_spread,0.0055424922729182535,0.0055424922729182535,0.0055424922729182535,,,
varied,stable_near_floor,240,81,False,member_distribution,0.05741112932671012,0.07379126922683832,0.09443814088056907,0.3298256736186083,0.4538031394982438,0.5873976907246619
varied,stable_near_floor,240,81,False,ensemble_mean,0.0073040722615823695,0.0073040722615823695,0.0073040722615823695,0.049164008384145384,0.049164008384145384,0.049164008384145384
varied,stable_near_floor,240,81,False,ensemble_spread,0.007403028352463719,0.007403028352463719,0.007403028352463719,,,
varied,stable_near_floor,240,82,False,member_distribution,0.066784447067624,0.08920585017824481,0.11232947988116217,0.4057363780024741,0.5374815349066026,0.6760713700722586
varied,stable_near_floor,240,82,False,ensemble_mean,0.009094969702882108,0.009094969702882108,0.009094969702882108,0.061218612126541824,0.061218612126541824,0.061218612126541824
varied,stable_near_floor,240,82,False,ensemble_spread,0.009591009218999079,0.009591009218999079,0.009591009218999079,,,
varied,stable_near_floor,240,83,False,member_distribution,0.07445294488583226,0.09440283154891915,0.11996967775581545,0.462073904823822,0.5740212626300975,0.743932650542185
varied,stable_near_floor,240,83,False,ensemble_mean,0.008972065551446123,0.008972065551446123,0.008972065551446123,0.06039133926898441,0.06039133926898441,0.06039133926898441
varied,stable_near_floor,240,83,False,ensemble_spread,0.00910838236635114,0.00910838236635114,0.00910838236635114,,,
varied,stable_near_floor,240,84,False,member_distribution,0.07003853159516414,0.09002918580732935,0.11465374504460164,0.4388496178833183,0.5444895041008124,0.7159654571960143
varied,stable_near_floor,240,84,False,ensemble_mean,0.009765680784016805,0.009765680784016805,0.009765680784016805,0.06573319577732045,0.06573319577732045,0.06573319577732045
varied,stable_near_floor,240,84,False,ensemble_spread,0.00974353747198777,0.00974353747198777,0.00974353747198777,,,
varied,stable_near_floor,240,85,False,member_distribution,0.07731245752249251,0.09951791370876016,0.127319151052502,0.46276473507147,0.5916277858943177,0.762095570949441
varied,stable_near_floor,240,85,False,ensemble_mean,0.011219508591025983,0.011219508591025983,0.011219508591025983,0.07551897005954507,0.07551897005954507,0.07551897005954507
varied,stable_near_floor,240,85,False,ensemble_spread,0.009950597056331474,0.009950597056331474,0.009950597056331474,,,
varied,stable_near_floor,240,86,False,member_distribution,0.0773968781041281,0.09945049010083068,0.1286688778663453,0.47790501087556864,0.5941248384878149,0.7707601400476198
varied,stable_near_floor,240,86,False,ensemble_mean,0.010932498815011557,0.010932498815011557,0.010932498815011557,0.07358709554777128,0.07358709554777128,0.07358709554777128
varied,stable_near_floor,240,86,False,ensemble_spread,0.010240285663314542,0.010240285663314542,0.010240285663314542,,,
varied,stable_near_floor,240,87,False,member_distribution,0.06807865964951573,0.08900237313831486,0.1138708513863156,0.40355123935650605,0.5378830121463599,0.712595100459614
varied,stable_near_floor,240,87,False,ensemble_mean,0.010151096275740007,0.010151096275740007,0.010151096275740007,0.06832744317628497,0.06832744317628497,0.06832744317628497
varied,stable_near_floor,240,87,False,ensemble_spread,0.010233268461210244,0.010233268461210244,0.010233268461210244,,,
varied,stable_near_floor,240,88,False,member_distribution,0.05599022075007562,0.07154289330673257,0.09343889845091818,0.34184414661336776,0.425235498496407,0.6009311787618032
varied,stable_near_floor,240,88,False,ensemble_mean,0.008708893955317341,0.008708893955317341,0.008708893955317341,0.058619920518570616,0.058619920518570616,0.058619920518570616
varied,stable_near_floor,240,88,False,ensemble_spread,0.008265565253189928,0.008265565253189928,0.008265565253189928,,,
varied,stable_near_floor,240,89,False,member_distribution,0.07124128951871234,0.08791962609903334,0.11213072108003003,0.42197038101557116,0.5242599866653898,0.6919103692277323
varied,stable_near_floor,240,89,False,ensemble_mean,0.009338963315486875,0.009338963315486875,0.009338963315486875,0.06286094308743238,0.06286094308743238,0.06286094308743238
varied,stable_near_floor,240,89,False,ensemble_spread,0.00953418773490805,0.00953418773490805,0.00953418773490805,,,
varied,stable_near_floor,240,90,False,member_distribution,0.07372784807682835,0.09803595832036031,0.11953984197023285,0.4405844784184582,0.5891807074179702,0.7419674934454619
varied,stable_near_floor,240,90,False,ensemble_mean,0.009424842165004825,0.009424842165004825,0.009424842165004825,0.06343899712722177,0.06343899712722177,0.06343899712722177
varied,stable_near_floor,240,90,False,ensemble_spread,0.009174202739637292,0.009174202739637292,0.009174202739637292,,,
varied,stable_near_floor,240,91,False,member_distribution,0.0761261819991422,0.09640514503138478,0.12564636094113849,0.45726776537873887,0.5734186084585478,0.7691877436879094
varied,stable_near_floor,240,91,False,ensemble_mean,0.010027173013280778,0.010027173013280778,0.010027173013280778,0.06749331064085244,0.06749331064085244,0.06749331064085244
varied,stable_near_floor,240,91,False,ensemble_spread,0.007932121761254515,0.007932121761254515,0.007932121761254515,,,
varied,stable_near_floor,240,92,False,member_distribution,0.0692683683162349,0.08917522199078484,0.11330418786896691,0.43409331544193275,0.538694617065482,0.710601828263338
varied,stable_near_floor,240,92,False,ensemble_mean,0.00915535132306704,0.00915535132306704,0.00915535132306704,0.06162504327545506,0.06162504327545506,0.06162504327545506
varied,stable_near_floor,240,92,False,ensemble_spread,0.009250137828293014,0.009250137828293014,0.009250137828293014,,,
varied,stable_near_floor,240,93,False,member_distribution,0.07405594392625071,0.0879988528521166,0.11257309605233465,0.4478952680606953,0.5441665794857243,0.6765520205391307
varied,stable_near_floor,240,93,False,ensemble_mean,0.009164874497805566,0.009164874497805566,0.009164874497805566,0.06168914415314643,0.06168914415314643,0.06168914415314643
varied,stable_near_floor,240,93,False,ensemble_spread,0.009765016768302073,0.009765016768302073,0.009765016768302073,,,
varied,stable_near_floor,240,94,False,member_distribution,0.06220207614767624,0.08166087338674055,0.10415646657131396,0.37096931654549986,0.4920816151805439,0.6330530570906447
varied,stable_near_floor,240,94,False,ensemble_mean,0.007965348644619254,0.007965348644619254,0.007965348644619254,0.053615086697110965,0.053615086697110965,0.053615086697110965
varied,stable_near_floor,240,94,False,ensemble_spread,0.009508604881470026,0.009508604881470026,0.009508604881470026,,,
varied,stable_near_floor,240,95,False,member_distribution,0.04595325481367673,0.06077550181255839,0.0815428979300778,0.27738662132945124,0.36889029144951246,0.4957770292271465
varied,stable_near_floor,240,95,False,ensemble_mean,0.005774315426602477,0.005774315426602477,0.005774315426602477,0.0388671527168985,0.0388671527168985,0.0388671527168985
varied,stable_near_floor,240,95,False,ensemble_spread,0.006180949698674866,0.006180949698674866,0.006180949698674866,,,
varied,unstable,760,0,True,member_distribution,0.0,0.0,0.0,0.0,0.0,0.0
varied,unstable,760,0,True,ensemble_mean,0.0,0.0,0.0,0.0,0.0,0.0
varied,unstable,760,0,True,ensemble_spread,0.0,0.0,0.0,,,
varied,unstable,760,1,False,member_distribution,0.08503299680114926,0.10064216326123174,0.12315467943829926,0.27260071815827697,0.3324777255725171,0.40516027760169565
varied,unstable,760,1,False,ensemble_mean,0.010819865221336818,0.010819865221336818,0.010819865221336818,0.04232439655281303,0.04232439655281303,0.04232439655281303
varied,unstable,760,1,False,ensemble_spread,0.012330043585814885,0.012330043585814885,0.012330043585814885,,,
varied,unstable,760,2,False,member_distribution,0.11495854513215092,0.13794601022287406,0.16486805969160967,0.37904953358896015,0.4537988289449729,0.544476848953674
varied,unstable,760,2,False,ensemble_mean,0.014797216765032355,0.014797216765032355,0.014797216765032355,0.05788272380751375,0.05788272380751375,0.05788272380751375
varied,unstable,760,2,False,ensemble_spread,0.014076490110438633,0.014076490110438633,0.014076490110438633,,,
